season,date,home_team,away_team,home_goals,away_goals,result,source_file,home_team_official,away_team_official,expected_result,result_is_valid
2018-19,2019-04-19,Alaves,Valladolid,2,2,D,2018-19_SP1.csv,Deportivo Alavés,Real Valladolid CF,D,True
2018-19,2019-04-20,Barcelona,Sociedad,2,1,H,2018-19_SP1.csv,FC Barcelona,Real Sociedad,H,True
2018-19,2019-04-20,Celta,Girona,2,1,H,2018-19_SP1.csv,RC Celta de Vigo,Girona FC,H,True
2018-19,2019-04-20,Eibar,Ath Madrid,0,1,A,2018-19_SP1.csv,SD Eibar,Club Atlético de Madrid,A,True
2018-19,2019-04-20,Vallecano,Huesca,0,0,D,2018-19_SP1.csv,Rayo Vallecano,SD Huesca,D,True
2018-19,2019-04-21,Betis,Valencia,1,2,A,2018-19_SP1.csv,Real Betis Balompié,Valencia CF,A,True
2018-19,2019-04-21,Getafe,Sevilla,3,0,H,2018-19_SP1.csv,Getafe CF,Sevilla FC,H,True
2018-19,2019-04-21,Levante,Espanol,2,2,D,2018-19_SP1.csv,Levante UD,RCD Espanyol,D,True
2018-19,2019-04-21,Real Madrid,Ath Bilbao,3,0,H,2018-19_SP1.csv,Real Madrid CF,Athletic Bilbao,H,True
2018-19,2019-04-21,Villarreal,Leganes,2,1,H,2018-19_SP1.csv,Villarreal CF,CD Leganés,H,True
2018-19,2019-04-23,Alaves,Barcelona,0,2,A,2018-19_SP1.csv,Deportivo Alavés,FC Barcelona,A,True
2018-19,2019-04-23,Huesca,Eibar,2,0,H,2018-19_SP1.csv,SD Huesca,SD Eibar,H,True
2018-19,2019-04-23,Valladolid,Girona,1,0,H,2018-19_SP1.csv,Real Valladolid CF,Girona FC,H,True
2018-19,2019-04-24,Ath Madrid,Valencia,3,2,H,2018-19_SP1.csv,Club Atlético de Madrid,Valencia CF,H,True
2018-19,2019-04-24,Espanol,Celta,1,1,D,2018-19_SP1.csv,RCD Espanyol,RC Celta de Vigo,D,True
2018-19,2019-04-24,Leganes,Ath Bilbao,0,1,A,2018-19_SP1.csv,CD Leganés,Athletic Bilbao,A,True
2018-19,2019-04-24,Levante,Betis,4,0,H,2018-19_SP1.csv,Levante UD,Real Betis Balompié,H,True
2018-19,2019-04-25,Getafe,Real Madrid,0,0,D,2018-19_SP1.csv,Getafe CF,Real Madrid CF,D,True
2018-19,2019-04-25,Sevilla,Vallecano,5,0,H,2018-19_SP1.csv,Sevilla FC,Rayo Vallecano,H,True
2018-19,2019-04-25,Sociedad,Villarreal,0,1,A,2018-19_SP1.csv,Real Sociedad,Villarreal CF,A,True
2018-19,2019-04-27,Ath Bilbao,Alaves,1,1,D,2018-19_SP1.csv,Athletic Bilbao,Deportivo Alavés,D,True
2018-19,2019-04-27,Ath Madrid,Valladolid,1,0,H,2018-19_SP1.csv,Club Atlético de Madrid,Real Valladolid CF,H,True
2018-19,2019-04-27,Barcelona,Levante,1,0,H,2018-19_SP1.csv,FC Barcelona,Levante UD,H,True
2018-19,2019-04-27,Leganes,Celta,0,0,D,2018-19_SP1.csv,CD Leganés,RC Celta de Vigo,D,True
2018-19,2019-04-28,Girona,Sevilla,1,0,H,2018-19_SP1.csv,Girona FC,Sevilla FC,H,True
2018-19,2019-04-28,Sociedad,Getafe,2,1,H,2018-19_SP1.csv,Real Sociedad,Getafe CF,H,True
2018-19,2019-04-28,Valencia,Eibar,0,1,A,2018-19_SP1.csv,Valencia CF,SD Eibar,A,True
2018-19,2019-04-28,Vallecano,Real Madrid,1,0,H,2018-19_SP1.csv,Rayo Vallecano,Real Madrid CF,H,True
2018-19,2019-04-28,Villarreal,Huesca,1,1,D,2018-19_SP1.csv,Villarreal CF,SD Huesca,D,True
2018-19,2019-04-29,Betis,Espanol,1,1,D,2018-19_SP1.csv,Real Betis Balompié,RCD Espanyol,D,True
2018-19,2019-05-03,Sevilla,Leganes,0,3,A,2018-19_SP1.csv,Sevilla FC,CD Leganés,A,True
2018-19,2019-05-04,Alaves,Sociedad,0,1,A,2018-19_SP1.csv,Deportivo Alavés,Real Sociedad,A,True
2018-19,2019-05-04,Celta,Barcelona,2,0,H,2018-19_SP1.csv,RC Celta de Vigo,FC Barcelona,H,True
2018-19,2019-05-04,Espanol,Ath Madrid,3,0,H,2018-19_SP1.csv,RCD Espanyol,Club Atlético de Madrid,H,True
2018-19,2019-05-04,Levante,Vallecano,4,1,H,2018-19_SP1.csv,Levante UD,Rayo Vallecano,H,True
2018-19,2019-05-05,Eibar,Betis,1,0,H,2018-19_SP1.csv,SD Eibar,Real Betis Balompié,H,True
2018-19,2019-05-05,Getafe,Girona,2,0,H,2018-19_SP1.csv,Getafe CF,Girona FC,H,True
2018-19,2019-05-05,Huesca,Valencia,2,6,A,2018-19_SP1.csv,SD Huesca,Valencia CF,A,True
2018-19,2019-05-05,Real Madrid,Villarreal,3,2,H,2018-19_SP1.csv,Real Madrid CF,Villarreal CF,H,True
2018-19,2019-05-05,Valladolid,Ath Bilbao,1,0,H,2018-19_SP1.csv,Real Valladolid CF,Athletic Bilbao,H,True
2018-19,2019-05-12,Ath Bilbao,Celta,3,1,H,2018-19_SP1.csv,Athletic Bilbao,RC Celta de Vigo,H,True
2018-19,2019-05-12,Ath Madrid,Sevilla,1,1,D,2018-19_SP1.csv,Club Atlético de Madrid,Sevilla FC,D,True
2018-19,2019-05-12,Barcelona,Getafe,2,0,H,2018-19_SP1.csv,FC Barcelona,Getafe CF,H,True
2018-19,2019-05-12,Betis,Huesca,2,1,H,2018-19_SP1.csv,Real Betis Balompié,SD Huesca,H,True
2018-19,2019-05-12,Girona,Levante,1,2,A,2018-19_SP1.csv,Girona FC,Levante UD,A,True
2018-19,2019-05-12,Leganes,Espanol,0,2,A,2018-19_SP1.csv,CD Leganés,RCD Espanyol,A,True
2018-19,2019-05-12,Sociedad,Real Madrid,3,1,H,2018-19_SP1.csv,Real Sociedad,Real Madrid CF,H,True
2018-19,2019-05-12,Valencia,Alaves,3,1,H,2018-19_SP1.csv,Valencia CF,Deportivo Alavés,H,True
2018-19,2019-05-12,Vallecano,Valladolid,1,2,A,2018-19_SP1.csv,Rayo Vallecano,Real Valladolid CF,A,True
2018-19,2019-05-12,Villarreal,Eibar,1,0,H,2018-19_SP1.csv,Villarreal CF,SD Eibar,H,True
2018-19,2019-05-18,Alaves,Girona,2,1,H,2018-19_SP1.csv,Deportivo Alavés,Girona FC,H,True
2018-19,2019-05-18,Celta,Vallecano,2,2,D,2018-19_SP1.csv,RC Celta de Vigo,Rayo Vallecano,D,True
2018-19,2019-05-18,Espanol,Sociedad,2,0,H,2018-19_SP1.csv,RCD Espanyol,Real Sociedad,H,True
2018-19,2019-05-18,Getafe,Villarreal,2,2,D,2018-19_SP1.csv,Getafe CF,Villarreal CF,D,True
2018-19,2019-05-18,Huesca,Leganes,2,1,H,2018-19_SP1.csv,SD Huesca,CD Leganés,H,True
2018-19,2019-05-18,Levante,Ath Madrid,2,2,D,2018-19_SP1.csv,Levante UD,Club Atlético de Madrid,D,True
2018-19,2019-05-18,Sevilla,Ath Bilbao,2,0,H,2018-19_SP1.csv,Sevilla FC,Athletic Bilbao,H,True
2018-19,2019-05-18,Valladolid,Valencia,0,2,A,2018-19_SP1.csv,Real Valladolid CF,Valencia CF,A,True
2018-19,2019-05-19,Eibar,Barcelona,2,2,D,2018-19_SP1.csv,SD Eibar,FC Barcelona,D,True
2018-19,2019-05-19,Real Madrid,Betis,0,2,A,2018-19_SP1.csv,Real Madrid CF,Real Betis Balompié,A,True
2019-20,2019-08-16,Ath Bilbao,Barcelona,1,0,H,2019-20_SP1.csv,Athletic Bilbao,FC Barcelona,H,True
2019-20,2019-08-17,Celta,Real Madrid,1,3,A,2019-20_SP1.csv,RC Celta de Vigo,Real Madrid CF,A,True
2019-20,2019-08-17,Valencia,Sociedad,1,1,D,2019-20_SP1.csv,Valencia CF,Real Sociedad,D,True
2019-20,2019-08-17,Mallorca,Eibar,2,1,H,2019-20_SP1.csv,RCD Mallorca,SD Eibar,H,True
2019-20,2019-08-17,Leganes,Osasuna,0,1,A,2019-20_SP1.csv,CD Leganés,CA Osasuna,A,True
2019-20,2019-08-17,Villarreal,Granada,4,4,D,2019-20_SP1.csv,Villarreal CF,Granada CF,D,True
2019-20,2019-08-18,Alaves,Levante,1,0,H,2019-20_SP1.csv,Deportivo Alavés,Levante UD,H,True
2019-20,2019-08-18,Espanol,Sevilla,0,2,A,2019-20_SP1.csv,RCD Espanyol,Sevilla FC,A,True
2019-20,2019-08-18,Betis,Valladolid,1,2,A,2019-20_SP1.csv,Real Betis Balompié,Real Valladolid CF,A,True
2019-20,2019-08-18,Ath Madrid,Getafe,1,0,H,2019-20_SP1.csv,Club Atlético de Madrid,Getafe CF,H,True
2019-20,2019-08-23,Granada,Sevilla,0,1,A,2019-20_SP1.csv,Granada CF,Sevilla FC,A,True
2019-20,2019-08-23,Levante,Villarreal,2,1,H,2019-20_SP1.csv,Levante UD,Villarreal CF,H,True
2019-20,2019-08-24,Osasuna,Eibar,0,0,D,2019-20_SP1.csv,CA Osasuna,SD Eibar,D,True
2019-20,2019-08-24,Real Madrid,Valladolid,1,1,D,2019-20_SP1.csv,Real Madrid CF,Real Valladolid CF,D,True
2019-20,2019-08-24,Celta,Valencia,1,0,H,2019-20_SP1.csv,RC Celta de Vigo,Valencia CF,H,True
2019-20,2019-08-24,Getafe,Ath Bilbao,1,1,D,2019-20_SP1.csv,Getafe CF,Athletic Bilbao,D,True
2019-20,2019-08-25,Alaves,Espanol,0,0,D,2019-20_SP1.csv,Deportivo Alavés,RCD Espanyol,D,True
2019-20,2019-08-25,Mallorca,Sociedad,0,1,A,2019-20_SP1.csv,RCD Mallorca,Real Sociedad,A,True
2019-20,2019-08-25,Leganes,Ath Madrid,0,1,A,2019-20_SP1.csv,CD Leganés,Club Atlético de Madrid,A,True
2019-20,2019-08-25,Barcelona,Betis,5,2,H,2019-20_SP1.csv,FC Barcelona,Real Betis Balompié,H,True
2019-20,2019-08-30,Sevilla,Celta,1,1,D,2019-20_SP1.csv,Sevilla FC,RC Celta de Vigo,D,True
2019-20,2019-08-30,Ath Bilbao,Sociedad,2,0,H,2019-20_SP1.csv,Athletic Bilbao,Real Sociedad,H,True
2019-20,2019-08-31,Osasuna,Barcelona,2,2,D,2019-20_SP1.csv,CA Osasuna,FC Barcelona,D,True
2019-20,2019-08-31,Getafe,Alaves,1,1,D,2019-20_SP1.csv,Getafe CF,Deportivo Alavés,D,True
2019-20,2019-08-31,Levante,Valladolid,2,0,H,2019-20_SP1.csv,Levante UD,Real Valladolid CF,H,True
2019-20,2019-08-31,Betis,Leganes,2,1,H,2019-20_SP1.csv,Real Betis Balompié,CD Leganés,H,True
2019-20,2019-09-01,Valencia,Mallorca,2,0,H,2019-20_SP1.csv,Valencia CF,RCD Mallorca,H,True
2019-20,2019-09-01,Ath Madrid,Eibar,3,2,H,2019-20_SP1.csv,Club Atlético de Madrid,SD Eibar,H,True
2019-20,2019-09-01,Espanol,Granada,0,3,A,2019-20_SP1.csv,RCD Espanyol,Granada CF,A,True
2019-20,2019-09-01,Villarreal,Real Madrid,2,2,D,2019-20_SP1.csv,Villarreal CF,Real Madrid CF,D,True
2019-20,2019-09-13,Mallorca,Ath Bilbao,0,0,D,2019-20_SP1.csv,RCD Mallorca,Athletic Bilbao,D,True
2019-20,2019-09-14,Real Madrid,Levante,3,2,H,2019-20_SP1.csv,Real Madrid CF,Levante UD,H,True
2019-20,2019-09-14,Leganes,Villarreal,0,3,A,2019-20_SP1.csv,CD Leganés,Villarreal CF,A,True
2019-20,2019-09-14,Sociedad,Ath Madrid,2,0,H,2019-20_SP1.csv,Real Sociedad,Club Atlético de Madrid,H,True
2019-20,2019-09-14,Barcelona,Valencia,5,2,H,2019-20_SP1.csv,FC Barcelona,Valencia CF,H,True
2019-20,2019-09-15,Eibar,Espanol,1,2,A,2019-20_SP1.csv,SD Eibar,RCD Espanyol,A,True
2019-20,2019-09-15,Alaves,Sevilla,0,1,A,2019-20_SP1.csv,Deportivo Alavés,Sevilla FC,A,True
2019-20,2019-09-15,Celta,Granada,0,2,A,2019-20_SP1.csv,RC Celta de Vigo,Granada CF,A,True
2019-20,2019-09-15,Valladolid,Osasuna,1,1,D,2019-20_SP1.csv,Real Valladolid CF,CA Osasuna,D,True
2019-20,2019-09-15,Betis,Getafe,1,1,D,2019-20_SP1.csv,Real Betis Balompié,Getafe CF,D,True
2019-20,2019-09-20,Osasuna,Betis,0,0,D,2019-20_SP1.csv,CA Osasuna,Real Betis Balompié,D,True
2019-20,2019-09-21,Villarreal,Valladolid,2,0,H,2019-20_SP1.csv,Villarreal CF,Real Valladolid CF,H,True
2019-20,2019-09-21,Levante,Eibar,0,0,D,2019-20_SP1.csv,Levante UD,SD Eibar,D,True
2019-20,2019-09-21,Ath Madrid,Celta,0,0,D,2019-20_SP1.csv,Club Atlético de Madrid,RC Celta de Vigo,D,True
2019-20,2019-09-21,Granada,Barcelona,2,0,H,2019-20_SP1.csv,Granada CF,FC Barcelona,H,True
2019-20,2019-09-22,Getafe,Mallorca,4,2,H,2019-20_SP1.csv,Getafe CF,RCD Mallorca,H,True
2019-20,2019-09-22,Espanol,Sociedad,1,3,A,2019-20_SP1.csv,RCD Espanyol,Real Sociedad,A,True
2019-20,2019-09-22,Valencia,Leganes,1,1,D,2019-20_SP1.csv,Valencia CF,CD Leganés,D,True
2019-20,2019-09-22,Ath Bilbao,Alaves,2,0,H,2019-20_SP1.csv,Athletic Bilbao,Deportivo Alavés,H,True
2019-20,2019-09-22,Sevilla,Real Madrid,0,1,A,2019-20_SP1.csv,Sevilla FC,Real Madrid CF,A,True
2019-20,2019-09-24,Valladolid,Granada,1,1,D,2019-20_SP1.csv,Real Valladolid CF,Granada CF,D,True
2019-20,2019-09-24,Betis,Levante,3,1,H,2019-20_SP1.csv,Real Betis Balompié,Levante UD,H,True
2019-20,2019-09-24,Barcelona,Villarreal,2,1,H,2019-20_SP1.csv,FC Barcelona,Villarreal CF,H,True
2019-20,2019-09-25,Leganes,Ath Bilbao,1,1,D,2019-20_SP1.csv,CD Leganés,Athletic Bilbao,D,True
2019-20,2019-09-25,Mallorca,Ath Madrid,0,2,A,2019-20_SP1.csv,RCD Mallorca,Club Atlético de Madrid,A,True
2019-20,2019-09-25,Valencia,Getafe,3,3,D,2019-20_SP1.csv,Valencia CF,Getafe CF,D,True
2019-20,2019-09-25,Real Madrid,Osasuna,2,0,H,2019-20_SP1.csv,Real Madrid CF,CA Osasuna,H,True
2019-20,2019-09-26,Eibar,Sevilla,3,2,H,2019-20_SP1.csv,SD Eibar,Sevilla FC,H,True
2019-20,2019-09-26,Celta,Espanol,1,1,D,2019-20_SP1.csv,RC Celta de Vigo,RCD Espanyol,D,True
2019-20,2019-09-26,Sociedad,Alaves,3,0,H,2019-20_SP1.csv,Real Sociedad,Deportivo Alavés,H,True
2019-20,2019-09-27,Villarreal,Betis,5,1,H,2019-20_SP1.csv,Villarreal CF,Real Betis Balompié,H,True
2019-20,2019-09-28,Ath Bilbao,Valencia,0,1,A,2019-20_SP1.csv,Athletic Bilbao,Valencia CF,A,True
2019-20,2019-09-28,Getafe,Barcelona,0,2,A,2019-20_SP1.csv,Getafe CF,FC Barcelona,A,True
2019-20,2019-09-28,Granada,Leganes,1,0,H,2019-20_SP1.csv,Granada CF,CD Leganés,H,True
2019-20,2019-09-28,Ath Madrid,Real Madrid,0,0,D,2019-20_SP1.csv,Club Atlético de Madrid,Real Madrid CF,D,True
2019-20,2019-09-29,Espanol,Valladolid,0,2,A,2019-20_SP1.csv,RCD Espanyol,Real Valladolid CF,A,True
2019-20,2019-09-29,Eibar,Celta,2,0,H,2019-20_SP1.csv,SD Eibar,RC Celta de Vigo,H,True
2019-20,2019-09-29,Alaves,Mallorca,2,0,H,2019-20_SP1.csv,Deportivo Alavés,RCD Mallorca,H,True
2019-20,2019-09-29,Levante,Osasuna,1,1,D,2019-20_SP1.csv,Levante UD,CA Osasuna,D,True
2019-20,2019-09-29,Sevilla,Sociedad,3,2,H,2019-20_SP1.csv,Sevilla FC,Real Sociedad,H,True
2019-20,2019-10-04,Betis,Eibar,1,1,D,2019-20_SP1.csv,Real Betis Balompié,SD Eibar,D,True
2019-20,2019-10-05,Leganes,Levante,1,2,A,2019-20_SP1.csv,CD Leganés,Levante UD,A,True
2019-20,2019-10-05,Real Madrid,Granada,4,2,H,2019-20_SP1.csv,Real Madrid CF,Granada CF,H,True
2019-20,2019-10-05,Valencia,Alaves,2,1,H,2019-20_SP1.csv,Valencia CF,Deportivo Alavés,H,True
2019-20,2019-10-05,Osasuna,Villarreal,2,1,H,2019-20_SP1.csv,CA Osasuna,Villarreal CF,H,True
2019-20,2019-10-06,Mallorca,Espanol,2,0,H,2019-20_SP1.csv,RCD Mallorca,RCD Espanyol,H,True
2019-20,2019-10-06,Celta,Ath Bilbao,1,0,H,2019-20_SP1.csv,RC Celta de Vigo,Athletic Bilbao,H,True
2019-20,2019-10-06,Valladolid,Ath Madrid,0,0,D,2019-20_SP1.csv,Real Valladolid CF,Club Atlético de Madrid,D,True
2019-20,2019-10-06,Sociedad,Getafe,1,2,A,2019-20_SP1.csv,Real Sociedad,Getafe CF,A,True
2019-20,2019-10-06,Barcelona,Sevilla,4,0,H,2019-20_SP1.csv,FC Barcelona,Sevilla FC,H,True
2019-20,2019-10-18,Granada,Osasuna,1,0,H,2019-20_SP1.csv,Granada CF,CA Osasuna,H,True
2019-20,2019-10-19,Eibar,Barcelona,0,3,A,2019-20_SP1.csv,SD Eibar,FC Barcelona,A,True
2019-20,2019-10-19,Ath Madrid,Valencia,1,1,D,2019-20_SP1.csv,Club Atlético de Madrid,Valencia CF,D,True
2019-20,2019-10-19,Getafe,Leganes,2,0,H,2019-20_SP1.csv,Getafe CF,CD Leganés,H,True
2019-20,2019-10-19,Mallorca,Real Madrid,1,0,H,2019-20_SP1.csv,RCD Mallorca,Real Madrid CF,H,True
2019-20,2019-10-20,Alaves,Celta,2,0,H,2019-20_SP1.csv,Deportivo Alavés,RC Celta de Vigo,H,True
2019-20,2019-10-20,Sociedad,Betis,3,1,H,2019-20_SP1.csv,Real Sociedad,Real Betis Balompié,H,True
2019-20,2019-10-20,Espanol,Villarreal,0,1,A,2019-20_SP1.csv,RCD Espanyol,Villarreal CF,A,True
2019-20,2019-10-20,Ath Bilbao,Valladolid,1,1,D,2019-20_SP1.csv,Athletic Bilbao,Real Valladolid CF,D,True
2019-20,2019-10-20,Sevilla,Levante,1,0,H,2019-20_SP1.csv,Sevilla FC,Levante UD,H,True
2019-20,2019-10-25,Villarreal,Alaves,4,1,H,2019-20_SP1.csv,Villarreal CF,Deportivo Alavés,H,True
2019-20,2019-10-26,Leganes,Mallorca,1,0,H,2019-20_SP1.csv,CD Leganés,RCD Mallorca,H,True
2019-20,2019-10-26,Valladolid,Eibar,2,0,H,2019-20_SP1.csv,Real Valladolid CF,SD Eibar,H,True
2019-20,2019-10-26,Ath Madrid,Ath Bilbao,2,0,H,2019-20_SP1.csv,Club Atlético de Madrid,Athletic Bilbao,H,True
2019-20,2019-10-27,Celta,Sociedad,0,1,A,2019-20_SP1.csv,RC Celta de Vigo,Real Sociedad,A,True
2019-20,2019-10-27,Granada,Betis,1,0,H,2019-20_SP1.csv,Granada CF,Real Betis Balompié,H,True
2019-20,2019-10-27,Levante,Espanol,0,1,A,2019-20_SP1.csv,Levante UD,RCD Espanyol,A,True
2019-20,2019-10-27,Sevilla,Getafe,2,0,H,2019-20_SP1.csv,Sevilla FC,Getafe CF,H,True
2019-20,2019-10-27,Osasuna,Valencia,3,1,H,2019-20_SP1.csv,CA Osasuna,Valencia CF,H,True
2019-20,2019-10-29,Alaves,Ath Madrid,1,1,D,2019-20_SP1.csv,Deportivo Alavés,Club Atlético de Madrid,D,True
2019-20,2019-10-29,Barcelona,Valladolid,5,1,H,2019-20_SP1.csv,FC Barcelona,Real Valladolid CF,H,True
2019-20,2019-10-30,Sociedad,Levante,1,2,A,2019-20_SP1.csv,Real Sociedad,Levante UD,A,True
2019-20,2019-10-30,Valencia,Sevilla,1,1,D,2019-20_SP1.csv,Valencia CF,Sevilla FC,D,True
2019-20,2019-10-30,Ath Bilbao,Espanol,3,0,H,2019-20_SP1.csv,Athletic Bilbao,RCD Espanyol,H,True
2019-20,2019-10-30,Betis,Celta,2,1,H,2019-20_SP1.csv,Real Betis Balompié,RC Celta de Vigo,H,True
2019-20,2019-10-30,Real Madrid,Leganes,5,0,H,2019-20_SP1.csv,Real Madrid CF,CD Leganés,H,True
2019-20,2019-10-31,Eibar,Villarreal,2,1,H,2019-20_SP1.csv,SD Eibar,Villarreal CF,H,True
2019-20,2019-10-31,Mallorca,Osasuna,2,2,D,2019-20_SP1.csv,RCD Mallorca,CA Osasuna,D,True
2019-20,2019-10-31,Getafe,Granada,3,1,H,2019-20_SP1.csv,Getafe CF,Granada CF,H,True
2019-20,2019-11-02,Espanol,Valencia,1,2,A,2019-20_SP1.csv,RCD Espanyol,Valencia CF,A,True
2019-20,2019-11-02,Levante,Barcelona,3,1,H,2019-20_SP1.csv,Levante UD,FC Barcelona,H,True
2019-20,2019-11-02,Sevilla,Ath Madrid,1,1,D,2019-20_SP1.csv,Sevilla FC,Club Atlético de Madrid,D,True
2019-20,2019-11-02,Real Madrid,Betis,0,0,D,2019-20_SP1.csv,Real Madrid CF,Real Betis Balompié,D,True
2019-20,2019-11-03,Valladolid,Mallorca,3,0,H,2019-20_SP1.csv,Real Valladolid CF,RCD Mallorca,H,True
2019-20,2019-11-03,Villarreal,Ath Bilbao,0,0,D,2019-20_SP1.csv,Villarreal CF,Athletic Bilbao,D,True
2019-20,2019-11-03,Osasuna,Alaves,4,2,H,2019-20_SP1.csv,CA Osasuna,Deportivo Alavés,H,True
2019-20,2019-11-03,Celta,Getafe,0,1,A,2019-20_SP1.csv,RC Celta de Vigo,Getafe CF,A,True
2019-20,2019-11-03,Leganes,Eibar,1,2,A,2019-20_SP1.csv,CD Leganés,SD Eibar,A,True
2019-20,2019-11-03,Granada,Sociedad,1,2,A,2019-20_SP1.csv,Granada CF,Real Sociedad,A,True
2019-20,2019-11-08,Sociedad,Leganes,1,1,D,2019-20_SP1.csv,Real Sociedad,CD Leganés,D,True
2019-20,2019-11-09,Alaves,Valladolid,3,0,H,2019-20_SP1.csv,Deportivo Alavés,Real Valladolid CF,H,True
2019-20,2019-11-09,Valencia,Granada,2,0,H,2019-20_SP1.csv,Valencia CF,Granada CF,H,True
2019-20,2019-11-09,Eibar,Real Madrid,0,4,A,2019-20_SP1.csv,SD Eibar,Real Madrid CF,A,True
2019-20,2019-11-09,Barcelona,Celta,4,1,H,2019-20_SP1.csv,FC Barcelona,RC Celta de Vigo,H,True
2019-20,2019-11-10,Mallorca,Villarreal,3,1,H,2019-20_SP1.csv,RCD Mallorca,Villarreal CF,H,True
2019-20,2019-11-10,Ath Bilbao,Levante,2,1,H,2019-20_SP1.csv,Athletic Bilbao,Levante UD,H,True
2019-20,2019-11-10,Ath Madrid,Espanol,3,1,H,2019-20_SP1.csv,Club Atlético de Madrid,RCD Espanyol,H,True
2019-20,2019-11-10,Getafe,Osasuna,0,0,D,2019-20_SP1.csv,Getafe CF,CA Osasuna,D,True
2019-20,2019-11-10,Betis,Sevilla,1,2,A,2019-20_SP1.csv,Real Betis Balompié,Sevilla FC,A,True
2019-20,2019-11-22,Levante,Mallorca,2,1,H,2019-20_SP1.csv,Levante UD,RCD Mallorca,H,True
2019-20,2019-11-23,Leganes,Barcelona,1,2,A,2019-20_SP1.csv,CD Leganés,FC Barcelona,A,True
2019-20,2019-11-23,Betis,Valencia,2,1,H,2019-20_SP1.csv,Real Betis Balompié,Valencia CF,H,True
2019-20,2019-11-23,Granada,Ath Madrid,1,1,D,2019-20_SP1.csv,Granada CF,Club Atlético de Madrid,D,True
2019-20,2019-11-23,Real Madrid,Sociedad,3,1,H,2019-20_SP1.csv,Real Madrid CF,Real Sociedad,H,True
2019-20,2019-11-24,Espanol,Getafe,1,1,D,2019-20_SP1.csv,RCD Espanyol,Getafe CF,D,True
2019-20,2019-11-24,Osasuna,Ath Bilbao,1,2,A,2019-20_SP1.csv,CA Osasuna,Athletic Bilbao,A,True
2019-20,2019-11-24,Eibar,Alaves,0,2,A,2019-20_SP1.csv,SD Eibar,Deportivo Alavés,A,True
2019-20,2019-11-24,Villarreal,Celta,1,3,A,2019-20_SP1.csv,Villarreal CF,RC Celta de Vigo,A,True
2019-20,2019-11-24,Valladolid,Sevilla,0,1,A,2019-20_SP1.csv,Real Valladolid CF,Sevilla FC,A,True
2019-20,2019-11-29,Celta,Valladolid,0,0,D,2019-20_SP1.csv,RC Celta de Vigo,Real Valladolid CF,D,True
2019-20,2019-11-30,Alaves,Real Madrid,1,2,A,2019-20_SP1.csv,Deportivo Alavés,Real Madrid CF,A,True
2019-20,2019-11-30,Sociedad,Eibar,4,1,H,2019-20_SP1.csv,Real Sociedad,SD Eibar,H,True
2019-20,2019-11-30,Mallorca,Betis,1,2,A,2019-20_SP1.csv,RCD Mallorca,Real Betis Balompié,A,True
2019-20,2019-11-30,Valencia,Villarreal,2,1,H,2019-20_SP1.csv,Valencia CF,Villarreal CF,H,True
2019-20,2019-12-01,Sevilla,Leganes,1,0,H,2019-20_SP1.csv,Sevilla FC,CD Leganés,H,True
2019-20,2019-12-01,Ath Bilbao,Granada,2,0,H,2019-20_SP1.csv,Athletic Bilbao,Granada CF,H,True
2019-20,2019-12-01,Espanol,Osasuna,2,4,A,2019-20_SP1.csv,RCD Espanyol,CA Osasuna,A,True
2019-20,2019-12-01,Getafe,Levante,4,0,H,2019-20_SP1.csv,Getafe CF,Levante UD,H,True
2019-20,2019-12-01,Ath Madrid,Barcelona,0,1,A,2019-20_SP1.csv,Club Atlético de Madrid,FC Barcelona,A,True
2019-20,2019-12-06,Villarreal,Ath Madrid,0,0,D,2019-20_SP1.csv,Villarreal CF,Club Atlético de Madrid,D,True
2019-20,2019-12-07,Real Madrid,Espanol,2,0,H,2019-20_SP1.csv,Real Madrid CF,RCD Espanyol,H,True
2019-20,2019-12-07,Granada,Alaves,3,0,H,2019-20_SP1.csv,Granada CF,Deportivo Alavés,H,True
2019-20,2019-12-07,Levante,Valencia,2,4,A,2019-20_SP1.csv,Levante UD,Valencia CF,A,True
2019-20,2019-12-07,Barcelona,Mallorca,5,2,H,2019-20_SP1.csv,FC Barcelona,RCD Mallorca,H,True
2019-20,2019-12-08,Eibar,Getafe,0,1,A,2019-20_SP1.csv,SD Eibar,Getafe CF,A,True
2019-20,2019-12-08,Betis,Ath Bilbao,3,2,H,2019-20_SP1.csv,Real Betis Balompié,Athletic Bilbao,H,True
2019-20,2019-12-08,Valladolid,Sociedad,0,0,D,2019-20_SP1.csv,Real Valladolid CF,Real Sociedad,D,True
2019-20,2019-12-08,Leganes,Celta,3,2,H,2019-20_SP1.csv,CD Leganés,RC Celta de Vigo,H,True
2019-20,2019-12-08,Osasuna,Sevilla,1,1,D,2019-20_SP1.csv,CA Osasuna,Sevilla FC,D,True
2019-20,2019-12-13,Alaves,Leganes,1,1,D,2019-20_SP1.csv,Deportivo Alavés,CD Leganés,D,True
2019-20,2019-12-14,Granada,Levante,1,2,A,2019-20_SP1.csv,Granada CF,Levante UD,A,True
2019-20,2019-12-14,Sociedad,Barcelona,2,2,D,2019-20_SP1.csv,Real Sociedad,FC Barcelona,D,True
2019-20,2019-12-14,Ath Bilbao,Eibar,0,0,D,2019-20_SP1.csv,Athletic Bilbao,SD Eibar,D,True
2019-20,2019-12-14,Ath Madrid,Osasuna,2,0,H,2019-20_SP1.csv,Club Atlético de Madrid,CA Osasuna,H,True
